Date,IWDA.L,IEMA.L,IUSN.DE,XLK,XLF,XLV,XLE,XLP,XLI,XLU,SOXX,CIBR,BOTZ,LIT,ITB,GLD,SLV,DBA,TLT,IEF,XEON.DE
2018-05-16,55.11000061035156,36.029998779296875,4.4604997634887695,32.178897857666016,24.24582290649414,72.41148376464844,27.378034591674805,40.04019546508789,65.19352722167969,19.19660186767578,57.26015853881836,25.172443389892578,22.5682430267334,31.373062133789062,35.35361099243164,122.29000091552734,15.40999984741211,16.134565353393555,93.72926330566406,83.5695571899414,137.78599548339844
2018-05-17,55.36000061035156,35.67499923706055,4.488500118255615,32.01227569580078,24.194307327270508,72.43768310546875,27.791088104248047,40.17721939086914,65.44697570800781,19.041099548339844,57.093719482421875,25.22980308532715,22.5682430267334,31.848968505859375,35.75910186767578,122.36000061035156,15.470000267028809,16.040008544921875,93.25581359863281,83.51961517333984,137.7989959716797
2018-05-18,55.130001068115234,35.185001373291016,4.493000030517578,31.87804412841797,23.996843338012695,72.62097930908203,27.575733184814453,39.927371978759766,65.83147430419922,19.044984817504883,56.277000427246094,25.306285858154297,22.664323806762695,31.528648376464844,36.2683219909668,122.41000366210938,15.479999542236328,16.22052574157715,94.05825805664062,83.84418487548828,137.78700256347656
2018-05-21,55.38999938964844,35.31999969482422,4.493000030517578,32.155765533447266,24.168550491333008,72.69080352783203,27.85816764831543,40.09660720825195,66.82774353027344,19.142175674438477,56.84099197387695,25.392330169677734,22.86608123779297,31.858123779296875,36.41920471191406,122.4800033569336,15.539999961853027,16.32367515563965,94.10639190673828,83.90245056152344,137.78700256347656
2018-05-22,55.56999969482422,35.67499923706055,4.521999835968018,32.1094856262207,24.331680297851562,72.55116271972656,27.487478256225586,40.02408218383789,66.00626373291016,19.212148666381836,57.15843963623047,25.1533203125,22.875690460205078,31.391368865966797,35.57050323486328,122.41000366210938,15.579999923706055,16.418231964111328,93.96195983886719,83.86917114257812,137.77999877929688
2018-05-23,54.900001525878906,35.22999954223633,4.506999969482422,32.34553909301758,24.177141189575195,72.78682708740234,27.48394012451172,40.16915512084961,65.9450912475586,19.387088775634766,57.46664047241211,25.25848960876465,22.78921890258789,31.281543731689453,36.12688446044922,122.54000091552734,15.5,16.58155632019043,94.64409637451172,84.251953125,137.7779998779297
2018-05-24,54.849998474121094,35.18000030517578,4.49399995803833,32.30852127075195,23.988256454467773,72.49877166748047,27.03205680847168,40.13691329956055,66.26844787597656,19.546472549438477,57.69778060913086,25.430572509765625,22.577852249145508,30.448711395263672,36.16459655761719,123.58999633789062,15.6899995803833,16.529977798461914,95.39842987060547,84.46835327148438,137.7790069580078
2018-05-25,54.91999816894531,35.439998626708984,4.5229997634887695,32.28537368774414,23.910978317260742,72.39402770996094,26.329513549804688,40.20138931274414,66.1460952758789,19.63200569152832,58.163177490234375,25.306285858154297,22.529815673828125,30.567689895629883,36.720970153808594,123.20999908447266,15.529999732971191,16.641725540161133,95.99227142333984,84.80120086669922,137.7740020751953
2018-05-28,54.91999816894531,35.439998626708984,4.53249979019165,32.28537368774414,23.910978317260742,72.39402770996094,26.329513549804688,40.20138931274414,66.1460952758789,19.63200569152832,58.163177490234375,25.306285858154297,22.529815673828125,30.567689895629883,36.720970153808594,123.20999908447266,15.529999732971191,16.641725540161133,95.99227142333984,84.80120086669922,137.7790069580078
2018-05-29,54.150001525878906,34.880001068115234,4.519000053405762,32.1094856262207,23.112518310546875,71.6521224975586,26.248313903808594,40.11273956298828,65.08867645263672,19.63200569152832,57.81182098388672,25.10552406311035,22.318445205688477,30.24736785888672,36.83412551879883,123.19000244140625,15.4399995803833,16.521381378173828,98.0947036743164,85.71663665771484,137.7760009765625
2018-05-30,54.689998626708984,34.810001373291016,4.5335001945495605,32.34553909301758,23.533214569091797,72.72569274902344,27.042648315429688,40.676902770996094,66.00626373291016,19.791393280029297,58.18782424926758,25.37320899963379,22.43374252319336,30.503633499145508,36.683258056640625,123.37000274658203,15.550000190734863,16.529977798461914,97.43672180175781,85.35045623779297,137.77499389648438
2018-05-31,54.5099983215332,34.79499816894531,4.521500110626221,32.35480499267578,23.33574104309082,71.93143463134766,26.837879180908203,40.02408218383789,65.05370330810547,19.822492599487305,57.76559829711914,25.31584930419922,22.328054428100586,30.4212589263916,36.28718948364258,123.0999984741211,15.460000038146973,16.512784957885742,97.27619171142578,85.30880737304688,137.76100158691406
2018-06-01,54.86000061035156,35.244998931884766,4.531000137329102,32.90562057495117,23.593311309814453,72.7606430053711,26.964975357055664,40.02408218383789,65.77032470703125,19.519262313842773,59.08159255981445,25.583539962768555,22.53942108154297,30.7598876953125,36.438079833984375,122.48999786376953,15.4399995803833,16.452613830566406,96.76225280761719,84.99365234375,137.77000427246094
2018-06-04,55.15999984741211,35.7400016784668,4.543000221252441,33.169456481933594,23.67058753967285,73.03121948242188,26.731971740722656,40.354515075683594,65.67416381835938,19.36375617980957,59.55005645751953,25.736499786376953,22.693145751953125,31.080202102661133,36.69268035888672,122.37000274658203,15.449999809265137,16.057201385498047,96.06246185302734,84.6934814453125,137.76100158691406
2018-06-05,55.040000915527344,35.540000915527344,4.54449987411499,33.285179138183594,23.56756019592285,72.8828353881836,26.668426513671875,40.16915512084961,65.75284576416016,19.262683868408203,59.83360290527344,25.946834564208984,22.702749252319336,31.02528953552246,36.80583953857422,122.8499984741211,15.520000457763672,16.022815704345703,96.28767395019531,84.9102783203125,137.75799560546875
2018-06-06,55.439998626708984,35.779998779296875,4.542500019073486,33.50271987915039,23.996843338012695,73.70330047607422,26.7955265045166,40.21752166748047,66.30339813232422,18.803958892822266,60.212703704833984,26.071117401123047,22.625886917114258,31.53779411315918,37.117034912109375,122.91999816894531,15.699999809265137,16.100181579589844,95.50745391845703,84.56838989257812,137.76300048828125
2018-06-07,55.66999816894531,35.709999084472656,4.528500080108643,33.23426818847656,24.07410430908203,73.79930877685547,27.201520919799805,40.467350006103516,66.58304595947266,18.936132431030273,59.67642593383789,25.774751663208008,22.53942108154297,31.345611572265625,37.23963165283203,122.86000061035156,15.720000267028809,15.971240997314453,96.4324722290039,84.92694091796875,137.7740020751953
2018-06-08,55.470001220703125,35.314998626708984,4.542500019073486,33.1787223815918,24.10845375061035,74.22702026367188,27.148557662963867,40.96704864501953,66.80149841308594,18.928359985351562,59.14323425292969,25.946834564208984,22.577852249145508,31.345611572265625,38.13548278808594,123.01000213623047,15.779999732971191,16.134565353393555,96.14286041259766,84.81021118164062,137.74899291992188
2018-06-11,55.849998474121094,35.400001525878906,4.553999900817871,33.21574783325195,24.05693817138672,74.36666870117188,27.289772033691406,41.30556106567383,66.93260955810547,18.889488220214844,59.029205322265625,26.032878875732422,22.750789642333984,31.45543670654297,38.01290512084961,123.2300033569336,15.9399995803833,15.954048156738281,95.96593475341797,84.726806640625,137.7570037841797
2018-06-12,55.810001373291016,35.45000076293945,4.566999912261963,33.37775421142578,23.996843338012695,74.3230209350586,27.08148193359375,41.386165618896484,66.86270141601562,19.10718536376953,59.33432388305664,26.2910099029541,22.673931121826172,31.47374153137207,38.60700225830078,122.81999969482422,15.869999885559082,16.151756286621094,95.99004364013672,84.67676544189453,137.7570037841797
2018-06-13,55.880001068115234,35.35499954223633,4.569499969482422,33.20649337768555,23.910978317260742,74.34046936035156,26.979101181030273,41.257205963134766,66.3296127319336,19.05664825439453,59.24494934082031,26.281448364257812,22.549034118652344,31.135107040405273,37.18305969238281,123.19000244140625,16.079999923706055,16.04860496520996,95.94181823730469,84.57672882080078,137.72999572753906
2018-06-14,55.72999954223633,35.084999084472656,4.609499931335449,33.44255828857422,23.687755584716797,74.72454833984375,26.940265655517578,41.329734802246094,66.0761947631836,19.293790817260742,59.599369049072266,26.44875144958496,22.472171783447266,31.199174880981445,37.296207427978516,123.37999725341797,16.170000076293945,15.833707809448242,96.73807525634766,84.84357452392578,137.74899291992188
2018-06-15,55.400001525878906,34.345001220703125,4.581500053405762,33.3148078918457,23.6868953704834,74.86997985839844,26.36164093017578,41.86091613769531,65.91122436523438,19.43107032775879,59.54698181152344,26.29960823059082,22.203155517578125,30.997840881347656,37.192474365234375,121.33999633789062,15.600000381469727,15.868090629577637,96.82655334472656,84.9102783203125,137.7449951171875
2018-06-18,55.25,34.04999923706055,4.594799995422363,33.35198211669922,23.643775939941406,74.15157318115234,26.62465476989746,41.25176239013672,65.63921356201172,19.493825912475586,58.97373962402344,26.39139175415039,21.924537658691406,30.613447189331055,36.749263763427734,121.11000061035156,15.510000228881836,15.713363647460938,96.73807525634766,84.95193481445312,137.73500061035156
2018-06-19,54.849998474121094,33.724998474121094,4.567500114440918,33.180110931396484,23.583419799804688,74.34432220458984,26.564228057861328,41.4710693359375,64.25291442871094,19.686017990112305,58.32653045654297,26.118921279907227,21.617097854614258,29.80807113647461,36.70211410522461,120.80000305175781,15.359999656677246,15.558636665344238,97.30113220214844,85.17708587646484,137.74200439453125
2018-06-20,55.11000061035156,34.03499984741211,4.603499889373779,33.24979782104492,23.523061752319336,74.50202178955078,26.68152618408203,41.51167678833008,64.29678344726562,19.701709747314453,58.60696792602539,26.25275993347168,21.83806800842285,30.018566131591797,36.75870132446289,120.26000213623047,15.34000015258789,15.62740421295166,96.4485855102539,84.90190124511719,137.72450256347656
2018-06-21,54.83000183105469,33.54999923706055,4.573299884796143,32.99429702758789,23.454082489013672,74.07272338867188,26.187477111816406,41.592891693115234,63.489566802978516,19.768383026123047,57.87963104248047,25.98307991027832,21.78042221069336,29.862985610961914,36.40034866333008,120.05000305175781,15.359999656677246,15.584423065185547,96.95526123046875,85.12706756591797,137.7209930419922
2018-06-22,55.16999816894531,33.7599983215332,4.5868000984191895,32.88745880126953,23.341976165771484,74.40565490722656,26.709949493408203,41.93401336669922,63.70891571044922,19.905662536621094,57.42041015625,25.638813018798828,21.799636840820312,30.229061126708984,35.994850158691406,120.33999633789062,15.5,15.653190612792969,96.94727325439453,85.14372253417969,137.72000122070312
2018-06-25,54.150001525878906,33.19499969482422,4.46999979019165,32.20463562011719,23.09192657470703,73.7223129272461,26.173263549804688,42.145198822021484,62.90170669555664,20.235137939453125,55.731483459472656,25.007644653320312,21.280826568603516,29.826374053955078,35.39130783081055,119.88999938964844,15.369999885559082,15.403912544250488,97.16439819335938,85.26044464111328,137.72799682617188
2018-06-26,54.310001373291016,33.20500183105469,4.493299961090088,32.33469772338867,23.014312744140625,73.4945297241211,26.503803253173828,41.96650314331055,63.13859939575195,20.25867462158203,55.92942428588867,25.227590560913086,21.405729293823242,29.853836059570312,35.92572784423828,119.26000213623047,15.329999923706055,15.378124237060547,97.30113220214844,85.30217742919922,137.71800231933594
2018-06-27,54.47999954223633,32.88999938964844,4.5279998779296875,31.893413543701172,22.72976303100586,72.87249755859375,26.85922622680664,41.877166748046875,62.62969970703125,20.356735229492188,54.59341049194336,24.806814193725586,21.098281860351562,29.661643981933594,35.41587829589844,118.58000183105469,15.119999885559082,15.266376495361328,98.21805572509766,85.62738800048828,137.71299743652344
